id,player_name,games_x,time_x,goals_3wks,xG_3wks,assists_3wks,xA_3wks,shots_3wks,key_passes_3wks,yellow_cards_x,red_cards_x,position,team_title,npg_3wks,npxG_3wks,xGChain_x,xGBuildup_x,games_y,time_y,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards_y,red_cards_y,npg_season,npxG_season,xGChain_y,xGBuildup_y,games_x,time_x,goals_5wks,xG_5wks,assists_5wks,xA_5wks,shots_5wks,key_passes_5wks,yellow_cards_x,red_cards_x,npg_5wks,npxG_5wks,xGChain_x,xGBuildup_x,games_y,time_y,goals_10wks,xG_10wks,assists_10wks,xA_10wks,shots_10wks,key_passes_10wks,yellow_cards_y,red_cards_y,npg_10wks,npxG_10wks,xGChain_y,xGBuildup_y
500,Alex Iwobi,3,144,0,0.13474196195602417,0,0.14011895097792149,2,2,0,0,MID,Everton,0,0.13474196195602417,0.49815288186073303,0.22329194843769073,18,1188,1,2.315927904099226,0,1.8043607864528894,21,18,0,0,1,2.315927904099226,6.134591408073902,2.6797396317124367,5,324,0,0.19242684170603752,0,0.21380931325256824,3,3,0,0,0,0.19242684170603752,0.7440311834216118,0.3377950135618448,10,632,0,0.41937919333577156,0,1.2681873682886362,7,10,0,0,0,0.41937919333577156,2.6283249109983444,1.3209442310035229
501,Danny Welbeck,3,45,0,0,0,0,0,0,0,0,FWD,Watford,0,0,0,0,8,248,0,0.6208017915487289,0,0.03571087308228016,5,2,0,0,0,0.6208017915487289,0.662718066945672,0.03987191617488861,5,125,0,0.4604977071285248,0,0,1,0,0,0,0,0.4604977071285248,0.4604977071285248,0,8,248,0,0.6208017915487289,0,0.03571087308228016,5,2,0,0,0,0.6208017915487289,0.662718066945672,0.03987191617488861
508,Calum Chambers,3,202,0,0.10353841166943312,1,0.9897381663322449,2,2,1,0,DEF,Arsenal,0,0.10353841166943312,0.18581543862819672,0.18581543862819672,14,1102,1,0.6329495338723063,1,2.241443794220686,12,7,5,0,1,0.6329495338723063,4.406148262321949,3.210471026599407,5,382,0,0.21373737882822752,1,0.9897381663322449,4,2,2,0,0,0.21373737882822752,1.2802827060222626,1.1979460418224335,10,791,0,0.3641210524365306,1,1.0932576954364777,7,4,4,0,0,0.3641210524365306,2.386107213795185,2.0928898751735687
509,Wayne Hennessey,2,180,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0.11491350084543228,0.11491350084543228,2,180,0,0,0,0,0,0,0,0,0,0,0.11491350084543228,0.11491350084543228,2,180,0,0,0,0,0,0,0,0,0,0,0.11491350084543228,0.11491350084543228,2,180,0,0,0,0,0,0,0,0,0,0,0.11491350084543228,0.11491350084543228
510,Joel Ward,3,262,0,0,0,0.0780954360961914,0,2,0,0,DEF,Crystal Palace,0,0,0.4645943623036146,0.3864989262074232,19,1483,0,0.1465304270386696,0,0.1575409434735775,3,4,3,0,0,0.1465304270386696,1.274822011590004,1.0588691607117653,5,377,0,0,0,0.0780954360961914,0,2,1,0,0,0,0.5616386812180281,0.48354324512183666,10,673,0,0.035227056592702866,0,0.0780954360961914,1,2,1,0,0,0.035227056592702866,0.6840586680918932,0.5707361754029989
512,Scott Dann,3,206,0,0.09697366505861282,0,0.11634031683206558,1,1,0,0,DEF,Crystal Palace,0,0.09697366505861282,0.38240113854408264,0.38240113854408264,8,543,0,0.1654362753033638,1,0.17395922541618347,2,2,0,0,0,0.1654362753033638,0.9584190547466278,0.9584190547466278,5,358,0,0.09697366505861282,1,0.17395922541618347,1,2,0,0,0,0.09697366505861282,0.9584190547466278,0.9584190547466278,8,543,0,0.1654362753033638,1,0.17395922541618347,2,2,0,0,0,0.1654362753033638,0.9584190547466278,0.9584190547466278
522,Wilfried Zaha,3,270,0,0.8320977464318275,1,0.12803534045815468,5,2,0,0,FWD,Crystal Palace,0,0.8320977464318275,1.4253405332565308,0.7199639659374952,28,2452,3,3.361184138804674,3,2.933439885266125,41,29,3,0,3,3.361184138804674,8.542069099843502,3.492326272651553,5,450,0,0.9619886204600334,1,0.38259656354784966,7,6,0,0,0,0.9619886204600334,2.0296698957681656,1.0493555050343275,10,900,0,1.2682645916938782,2,1.291861740872264,12,11,0,0,0,1.2682645916938782,3.179826308041811,1.15589383803308
524,Adrian Mariappa,3,270,0,0,0,0.07912815362215042,0,1,1,0,DEF,Watford,0,0,0.8123268112540245,0.7331986054778099,15,1228,0,0.1671658717095852,0,0.24789968505501747,3,4,2,1,0,0.1671658717095852,1.7375547029078007,1.444587874226272,5,450,0,0,0,0.11496466770768166,0,3,1,0,0,0,1.0963829308748245,1.01725472509861,10,870,0,0.08090360462665558,0,0.24789968505501747,1,4,1,1,0,0.08090360462665558,1.4961084928363562,1.2031416641548276
525,Martin Kelly,3,245,0,0,0,0,0,0,0,0,DEF,Crystal Palace,0,0,0,0,19,1554,0,0.06097240559756756,1,0.8339540883898735,2,6,0,0,0,0.06097240559756756,2.3818599116057158,2.184050213545561,5,419,0,0.024735169485211372,0,0.06369267404079437,1,1,0,0,0,0.024735169485211372,0.041610196232795715,0.016875026747584343,10,869,0,0.06097240559756756,0,0.1599062904715538,2,4,0,0,0,0.06097240559756756,1.5149271041154861,1.3927421998232603
527,Adrián,3,191,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0.9315994679927826,0.9315994679927826,10,783,0,0,0,0,0,0,1,0,0,0,2.2934298142790794,2.2934298142790794,5,371,0,0,0,0,0,0,1,0,0,0,1.3230536505579948,1.3230536505579948,10,783,0,0,0,0,0,0,1,0,0,0,2.2934298142790794,2.2934298142790794
528,Angelo Ogbonna,3,270,0,0.06308288872241974,0,0,1,0,0,0,DEF,West Ham,0,0.06308288872241974,0.2955460846424103,0.2955460846424103,23,2070,2,1.2218804629519582,0,0.051137376576662064,10,1,4,0,2,1.2218804629519582,2.082489248365164,1.9700030460953712,5,450,0,0.6273338347673416,0,0,2,0,1,0,0,0.6273338347673416,0.3963795118033886,0.3963795118033886,10,900,0,0.7427984215319157,0,0,4,0,2,0,0,0.7427984215319157,0.7878807410597801,0.7265319190919399
530,James Tomkins,3,244,0,0.36585187911987305,0,0,1,0,2,0,DEF,Crystal Palace,0,0.36585187911987305,0.2156925667077303,0.2156925667077303,18,1589,1,1.0519016180187464,1,0.1189458891749382,9,2,5,0,1,1.0519016180187464,2.6492675896734,2.5303217004984617,5,424,0,0.5449398197233677,0,0,4,0,3,0,0,0.5449398197233677,0.2156925667077303,0.2156925667077303,10,874,1,0.6912310812622309,1,0.06092267856001854,8,1,3,0,1,0.6912310812622309,1.409106494858861,1.3481838162988424
532,Cheikhou Kouyaté,3,188,0,0.21163159608840942,0,0.10332178138196468,2,2,0,0,MID,Crystal Palace,0,0.21163159608840942,0.15285984426736832,0.07680600881576538,26,1918,1,2.0105921160429716,1,0.7672034651041031,22,10,1,0,1,2.0105921160429716,3.2594103207811713,1.2122238045558333,5,256,0,0.21163159608840942,0,0.15907801128923893,2,3,0,0,0,0.21163159608840942,0.23483766242861748,0.1030275970697403,10,572,1,0.8388834521174431,1,0.24837220646440983,6,4,0,0,1,0.8388834521174431,1.1613969840109348,0.4023350924253464
533,Mark Noble,3,270,0,0.0326648959890008,0,0.07994424924254417,2,3,1,0,MID,West Ham,0,0.0326648959890008,0.6183253666386008,0.5688149780035019,25,2083,4,2.772440657019615,1,1.1562372576445341,17,17,4,0,1,0.48893415927886963,6.735709450207651,5.850841782987118,5,450,0,0.04768289439380169,0,0.38214459642767906,3,5,2,0,0,0.04768289439380169,0.8571744104847312,0.7926460206508636,10,900,3,1.6258314698934555,0,0.7378844004124403,7,9,2,0,1,0.10349380970001221,2.777225165627897,2.3803140968084335
534,Aaron Cresswell,3,270,0,0.07640406489372253,0,0.32227504160255194,1,2,1,0,DEF,West Ham,0,0.07640406489372253,0.12337360251694918,0.11360669694840908,22,1942,3,0.8695073258131742,0,1.5211120741441846,14,16,7,0,3,0.8695073258131742,4.152910907752812,2.863469583913684,5,450,0,0.07640406489372253,0,0.4152415385469794,1,3,1,0,0,0.07640406489372253,0.20230237115174532,0.19253546558320522,10,900,0,0.14092829637229443,0,1.3549927426502109,3,13,3,0,0,0.14092829637229443,1.2008904861286283,0.443900553509593
535,Manuel Lanzini,3,165,0,0.06391076743602753,0,0.0720675066113472,1,1,0,0,FWD,West Ham,0,0.06391076743602753,0.229713536798954,0.1576460376381874,19,1184,0,1.8258016807958484,2,2.005214150995016,19,28,0,0,0,1.8258016807958484,5.392199791967869,3.238909033127129,5,336,0,0.16502366214990616,0,0.0720675066113472,3,1,0,0,0,0.16502366214990616,0.3984339311718941,0.2843153467401862,10,532,0,0.8131195548921824,1,0.9218550473451614,8,10,0,0,0,0.8131195548921824,2.1219884157180786,1.0850842269137502
537,Andy Carroll,3,186,0,0.2560502402484417,1,0.3098536469042301,7,4,0,0,FWD,Newcastle United,0,0.2560502402484417,0.5324276350438595,0.0928635224699974,13,489,0,0.7353400997817516,3,0.7707528155297041,11,9,1,0,0,0.7353400997817516,1.492760805413127,0.5441404394805431,5,306,0,0.6209467463195324,2,0.41013868525624275,9,6,1,0,0,0.6209467463195324,0.9109676145017147,0.4373547360301018,10,426,0,0.6566708646714687,3,0.7484664022922516,10,8,1,0,0,0.6566708646714687,1.3481316193938255,0.5004669055342674
540,Darren Randolph,2,180,0,0,0,0,0,0,0,0,GK,West Ham,0,0,0,0,2,180,0,0,0,0,0,0,0,0,0,0,0,0,2,180,0,0,0,0,0,0,0,0,0,0,0,0,2,180,0,0,0,0,0,0,0,0,0,0,0,0
546,David de Gea,3,270,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,0.304635938256979,0.304635938256979,28,2520,0,0,0,0,0,0,2,0,0,0,2.5013425331562757,2.5013425331562757,5,450,0,0,0,0,0,0,0,0,0,0,0.5275455377995968,0.5275455377995968,10,900,0,0,0,0,0,0,1,0,0,0,1.3554731756448746,1.3554731756448746
550,Marcos Rojo,3,119,0,0.13206884264945984,0,0,1,0,1,0,DEF,Manchester United,0,0.13206884264945984,0.03241937234997749,0.03241937234997749,3,119,0,0.13206884264945984,0,0,1,0,1,0,0,0.13206884264945984,0.03241937234997749,0.03241937234997749,3,119,0,0.13206884264945984,0,0,1,0,1,0,0,0.13206884264945984,0.03241937234997749,0.03241937234997749,3,119,0,0.13206884264945984,0,0,1,0,1,0,0,0.13206884264945984,0.03241937234997749,0.03241937234997749
551,Morgan Schneiderlin,3,173,0,0.13090725243091583,0,0,1,0,1,0,MID,Everton,0,0.13090725243091583,0.6020784378051758,0.47117117047309875,15,1014,0,0.33733922988176346,0,0.12447581812739372,6,4,4,1,0,0.33733922988176346,3.252720680087805,2.988518686965108,5,353,0,0.1515609249472618,0,0.03421008214354515,2,1,1,0,0,0.1515609249472618,1.5339191034436226,1.3823581635951996,10,611,0,0.2494218572974205,0,0.0854426771402359,4,3,2,0,0,0.2494218572974205,2.279465828090906,2.109524227678776
554,Juan Mata,3,195,0,0.22393297404050827,0,0.24060915410518646,3,6,0,0,MID,Manchester United,0,0.22393297404050827,0.8541008569300175,0.6322687678039074,17,727,0,1.2130062282085419,2,2.0591773465275764,10,18,1,0,0,1.2130062282085419,4.399135623127222,2.717139769345522,5,299,0,0.4427076354622841,2,1.2386616319417953,5,8,0,0,0,0.4427076354622841,2.047336135059595,1.1484904699027538,10,424,0,0.5150623098015785,2,1.8238663356751204,6,13,0,0,0,0.5150623098015785,3.068738143891096,2.133111674338579
558,Jesse Lingard,3,79,0,0.19458699971437454,0,0.015638386830687523,4,1,0,0,MID,Manchester United,0,0.19458699971437454,0.5717869848012924,0.36156159173697233,20,885,0,1.8888241052627563,0,1.0601367177441716,20,19,3,0,0,1.8888241052627563,6.649793386459351,3.9039197573438287,5,118,0,0.19458699971437454,0,0.05362122692167759,4,2,1,0,0,0.19458699971437454,1.1249607652425766,0.9147353721782565,10,443,0,1.5717123672366142,0,0.38501271791756153,13,8,1,0,0,1.5717123672366142,3.3675642013549805,1.4764221059158444
566,Sebastian Prödl,1,57,0,0.057957686483860016,0,0,2,0,0,0,DEF,Watford,0,0.057957686483860016,0,0,1,57,0,0.057957686483860016,0,0,2,0,0,0,0,0.057957686483860016,0,0,1,57,0,0.057957686483860016,0,0,2,0,0,0,0,0.057957686483860016,0,0,1,57,0,0.057957686483860016,0,0,2,0,0,0,0,0.057957686483860016,0,0
568,José Holebas,3,206,0,0.03675029054284096,0,0.04889506846666336,1,2,0,0,DEF,Watford,0,0.03675029054284096,0.14681326597929,0.08411000296473503,12,1006,0,0.2385536441579461,0,0.5429356396198273,6,11,5,0,0,0.2385536441579461,2.6095197815448046,2.237692667171359,5,386,0,0.04787598270922899,0,0.19993535429239273,2,4,1,0,0,0.04787598270922899,0.6332611069083214,0.526083093136549,10,826,0,0.2385536441579461,0,0.5049347430467606,6,10,4,0,0,0.2385536441579461,2.557325266301632,2.1854981519281864
572,Etienne Capoue,3,270,0,0,1,0.5085011497139931,0,2,0,0,MID,Watford,0,0,0.764981247484684,0.25648007169365883,23,2053,0,0.5980989784002304,2,1.6217447854578495,17,12,6,0,0,0.5980989784002304,6.9194360468536615,5.462799280881882,5,450,0,0.013700100593268871,1,0.5577776283025742,1,3,0,0,0,0.013700100593268871,1.6873650178313255,1.1788638420403004,10,900,0,0.1615739818662405,2,1.2048131600022316,6,6,2,0,0,0.1615739818662405,2.641314335167408,1.5584101639688015
573,Odion Ighalo,3,25,0,1.1358636170625687,0,0.04246634244918823,4,1,0,0,FWD,Manchester United,0,1.1358636170625687,1.178329959511757,0,3,25,0,1.1358636170625687,0,0.04246634244918823,4,1,0,0,0,1.1358636170625687,1.178329959511757,0,3,25,0,1.1358636170625687,0,0.04246634244918823,4,1,0,0,0,1.1358636170625687,1.178329959511757,0,3,25,0,1.1358636170625687,0,0.04246634244918823,4,1,0,0,0,1.1358636170625687,1.178329959511757,0
581,Craig Cathcart,3,270,0,0,0,0,0,0,1,0,DEF,Watford,0,0,0.21463868394494057,0.21463868394494057,26,2267,0,0.07949306070804596,0,0.07538784667849541,1,2,6,0,0,0.07949306070804596,2.2194968815892935,2.181863760575652,5,450,0,0,0,0,0,0,2,0,0,0,0.293766837567091,0.293766837567091,10,898,0,0,0,0.03763312101364136,0,1,3,0,0,0,0.43785895220935345,0.4002258311957121
585,Seamus Coleman,3,135,0,0,0,0,0,0,0,0,DEF,Everton,0,0,0,0,18,1193,0,0.7841763030737638,1,1.4973745737224817,6,8,3,1,0,0.7841763030737638,3.636937141418457,1.8605294032022357,5,239,0,0,0,0.027596889063715935,0,1,0,0,0,0,0.3297259509563446,0.3297259509563446,10,522,0,0.0842368844896555,0,0.16819685511291027,2,3,1,0,0,0.0842368844896555,0.7149464190006256,0.4901095787063241
586,John Stones,3,204,0,0.01654134877026081,0,0.018912678584456444,1,1,0,0,DEF,Manchester City,0,0.01654134877026081,1.7208505868911743,1.7019378989934921,12,904,0,0.5476326206699014,0,0.06062992848455906,6,2,0,0,0,0.5476326206699014,4.766519509255886,4.747606821358204,5,355,0,0.038206009194254875,0,0.018912678584456444,2,1,0,0,0,0.038206009194254875,2.517291933298111,2.4983792454004288,10,724,0,0.5476326206699014,0,0.018912678584456444,6,1,0,0,0,0.5476326206699014,3.7133745178580284,3.694461829960346
587,Phil Jagielka,3,122,0,0,0,0,0,0,0,0,DEF,Sheffield United,0,0,0.04208984598517418,0.04208984598517418,4,123,0,0,0,0,0,0,0,0,0,0,0.04208984598517418,0.04208984598517418,4,123,0,0,0,0,0,0,0,0,0,0,0.04208984598517418,0.04208984598517418,4,123,0,0,0,0,0,0,0,0,0,0,0.04208984598517418,0.04208984598517418
588,Leighton Baines,3,261,0,0,0,0.642377894371748,0,5,0,0,DEF,Everton,0,0,1.5044055357575417,1.5044055357575417,5,333,0,0.043360382318496704,0,0.642377894371748,1,5,0,0,0,0.043360382318496704,1.5044055357575417,1.5044055357575417,5,333,0,0.043360382318496704,0,0.642377894371748,1,5,0,0,0,0.043360382318496704,1.5044055357575417,1.5044055357575417,5,333,0,0.043360382318496704,0,0.642377894371748,1,5,0,0,0,0.043360382318496704,1.5044055357575417,1.5044055357575417
589,James McCarthy,3,209,0,0.046677274629473686,0,0.6838840842247009,2,5,2,0,MID,Crystal Palace,0,0.046677274629473686,0.4621664062142372,0.30601700209081173,23,1067,0,0.3125286465510726,0,0.9704700000584126,9,10,6,0,0,0.3125286465510726,2.3746196143329144,1.9849233198910952,5,380,0,0.11656020488590002,0,0.6838840842247009,4,5,2,0,0,0.11656020488590002,0.6985872089862823,0.5299678798764944,10,742,0,0.13607852812856436,0,0.850141990929842,5,8,3,0,0,0.13607852812856436,0.9771722592413425,0.7422338370233774
591,Gerard Deulofeu,3,213,0,0.22579645738005638,0,0.14888878539204597,6,2,0,0,MID,Watford,0,0.22579645738005638,0.4224809408187866,0.18857268244028091,28,2137,4,6.175490867346525,5,4.787612782791257,63,43,4,0,3,5.414322003722191,11.477195959538221,3.63688275590539,5,389,0,0.8319178782403469,2,0.9014906771481037,12,5,0,0,0,0.8319178782403469,1.8860206007957458,0.9265876710414886,10,826,2,2.6485320888459682,3,1.649866009131074,26,16,1,0,2,2.6485320888459682,4.336593359708786,1.1568317003548145
592,Ross Barkley,3,108,0,0.5371823832392693,1,0.061297398060560226,7,2,0,0,MID,Chelsea,0,0.5371823832392693,0.8334042429924011,0.23492443934082985,12,577,0,2.184595547616482,1,1.8478647414594889,26,13,0,0,0,2.184595547616482,7.288861341774464,4.553769882768393,5,147,0,0.9692439362406731,1,0.061297398060560226,10,2,0,0,0,0.9692439362406731,1.9277864694595337,0.9117045365273952,10,427,0,1.8464581295847893,1,1.5050772912800312,19,7,0,0,0,1.8464581295847893,6.423695504665375,4.369528945535421
593,Aaron Lennon,3,98,0,0,0,0,0,0,2,0,MID,Burnley,0,0,0,0,15,465,0,0.024231426417827606,0,0.15801358222961426,1,2,4,0,0,0.024231426417827606,0.2908954285085201,0.10865041986107826,5,136,0,0,0,0,0,0,2,0,0,0,0,0,10,273,0,0,0,0.15801358222961426,0,2,2,0,0,0,0.25543809682130814,0.09742451459169388
596,Tom Cleverley,3,108,0,0,0,0,0,0,0,0,MID,Watford,0,0,0,0,10,657,1,1.6930489614605904,0,0.6229856535792351,15,13,0,0,1,1.6930489614605904,4.4138478115201,2.441903382539749,5,288,0,0.6316684484481812,0,0.16808051243424416,1,4,0,0,0,0.6316684484481812,1.9928974509239197,1.2604547142982483,10,657,1,1.6930489614605904,0,0.6229856535792351,15,13,0,0,1,1.6930489614605904,4.4138478115201,2.441903382539749
599,Oumar Niasse,3,17,0,0,0,0,0,0,0,0,FWD,Everton,0,0,0.027596889063715935,0.027596889063715935,3,17,0,0,0,0,0,0,0,0,0,0,0.027596889063715935,0.027596889063715935,3,17,0,0,0,0,0,0,0,0,0,0,0.027596889063715935,0.027596889063715935,3,17,0,0,0,0,0,0,0,0,0,0,0.027596889063715935,0.027596889063715935
602,Dejan Lovren,3,219,0,0,1,0.30198830366134644,0,1,0,0,DEF,Liverpool,0,0,1.270029254257679,1.270029254257679,9,759,0,0.19115081522613764,1,0.30198830366134644,4,1,1,0,0,0.19115081522613764,3.085951555520296,3.085951555520296,5,399,0,0,1,0.30198830366134644,0,1,0,0,0,0,1.306307289749384,1.306307289749384,9,759,0,0.19115081522613764,1,0.30198830366134644,4,1,1,0,0,0.19115081522613764,3.085951555520296,3.085951555520296
610,Pablo Zabaleta,3,209,0,0,0,0.5129516124725342,0,2,1,0,DEF,West Ham,0,0,1.015777349472046,1.015777349472046,10,585,0,0,0,0.589325562119484,0,3,2,0,0,0,2.14333575963974,2.14333575963974,5,389,0,0,0,0.5129516124725342,0,2,2,0,0,0,1.015777349472046,1.015777349472046,10,585,0,0,0,0.589325562119484,0,3,2,0,0,0,2.14333575963974,2.14333575963974
611,Nicolás Otamendi,3,210,0,0,0,0.03864666819572449,0,1,0,0,DEF,Manchester City,0,0,0.6330090165138245,0.6330090165138245,18,1323,2,2.007316693663597,0,0.17857692670077085,13,4,3,0,2,2.007316693663597,8.947686791419983,8.910210013389587,5,327,0,0.08963833004236221,0,0.12712495028972626,1,2,0,0,0,0.08963833004236221,1.590963065624237,1.590963065624237,10,716,1,0.643993116915226,0,0.12712495028972626,4,2,1,0,1,0.643993116915226,3.197165369987488,3.197165369987488
614,Fernandinho,3,270,0,0.1088287103921175,0,0.14472362399101257,2,3,1,0,DEF,Manchester City,0,0.1088287103921175,0.9372635781764984,0.9372635781764984,22,1912,0,0.45424015261232853,0,0.2897927165031433,10,6,5,1,0,0.45424015261232853,11.380282502621412,11.297139417380095,5,423,0,0.1280581932514906,0,0.14472362399101257,3,3,2,0,0,0.1280581932514906,1.9302957653999329,1.9110662937164307,10,873,0,0.18084791116416454,0,0.20863724499940872,4,4,3,0,0,0.18084791116416454,5.338301047682762,5.255157962441444
617,David Silva,3,240,0,0.44356948882341385,1,1.0149562656879425,6,9,0,0,MID,Manchester City,0,0.44356948882341385,3.4999338686466217,2.1748522371053696,19,1273,2,4.21602626144886,7,4.6742446683347225,31,34,0,0,2,4.21602626144886,15.749642804265022,8.297166302800179,5,335,0,0.6496326550841331,1,1.298492580652237,9,13,0,0,0,0.6496326550841331,4.224968284368515,2.6282769590616226,10,703,0,1.4063337296247482,3,2.240856595337391,18,23,0,0,0,1.4063337296247482,6.412722781300545,3.2781523317098618
618,Raheem Sterling,3,268,0,1.71463942527771,0,0.720191240310669,10,2,1,0,FWD,Manchester City,0,1.71463942527771,3.3912010192871094,1.2014984041452408,23,1949,11,13.308042753487825,1,5.880531318485737,69,35,5,0,11,12.546873915940523,23.697904646396637,8.014287065714598,5,358,0,1.729622658342123,0,0.8863770663738251,11,4,1,0,0,1.729622658342123,3.572370082139969,1.2506880424916744,10,792,3,5.4492525570094585,0,1.5786981880664825,27,11,1,0,3,4.688083719462156,8.41898050904274,3.4969416595995426
619,Sergio Agüero,3,237,0,2.4601595997810364,0,0.4020405597984791,14,2,0,0,FWD,Manchester City,0,1.6989907324314117,2.1595404744148254,0.0971558429300785,21,1346,16,14.707202166318893,3,2.8795574195683002,72,19,1,0,14,12.42373251914978,15.882344253361225,2.460778140462935,5,349,3,4.554881811141968,0,0.5498098768293858,21,4,1,0,3,3.793712943792343,4.51019561290741,0.32553746178746223,10,614,7,6.636364996433258,1,0.8684590198099613,32,8,1,0,7,5.875196129083633,6.856699079275131,0.56254518404603
620,Kelechi Iheanacho,3,146,0,0.21589966118335724,0,0.09346991777420044,3,1,0,0,FWD,Leicester,0,0.21589966118335724,0.24578842520713806,0.029888764023780823,11,526,3,2.4752030186355114,3,2.405649669468403,17,11,1,0,3,2.4752030186355114,4.983985967934132,0.4214517194777727,5,209,0,0.38136695325374603,1,0.5507170706987381,5,4,0,0,0,0.38136695325374603,1.0025025308132172,0.2582978308200836,10,500,2,1.7563159875571728,2,1.8814455941319466,14,10,1,0,2,1.7563159875571728,3.7408948615193367,0.4214517194777727
624,Willy Caballero,3,270,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,0.023380545899271965,0.023380545899271965,4,360,0,0,0,0,0,0,0,0,0,0,0.08024357818067074,0.08024357818067074,4,360,0,0,0,0,0,0,0,0,0,0,0.08024357818067074,0.08024357818067074,4,360,0,0,0,0,0,0,0,0,0,0,0.08024357818067074,0.08024357818067074
631,Ashley Young,3,181,0,0,0,0.11668697744607925,0,1,0,0,DEF,Manchester United,0,0,1.127226561307907,1.0105395764112473,12,956,0,0.08267359249293804,0,1.6687388122081757,3,19,5,0,0,0.08267359249293804,3.1620550770312548,2.879492687061429,5,361,0,0,0,0.1498006358742714,0,3,2,0,0,0,1.909840315580368,1.774899110198021,10,809,0,0,0,1.4062031134963036,0,13,4,0,0,0,2.1740105245262384,1.994374917820096
633,James McArthur,3,270,0,0.01998870074748993,0,0.402691125869751,1,3,1,0,MID,Crystal Palace,0,0.01998870074748993,0.6391877792775631,0.27582534961402416,27,2377,0,1.8952446160838008,2,2.4975233785808086,23,23,5,0,0,1.8952446160838008,6.468605301342905,3.2484367601573467,5,447,0,0.1935395821928978,0,0.8057574927806854,4,5,1,0,0,0.1935395821928978,1.1289379857480526,0.5548101868480444,10,897,0,0.6194114610552788,0,0.8875093758106232,6,6,3,0,0,0.6194114610552788,2.5396949518471956,1.5396952722221613
635,Alex McCarthy,3,270,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.37767041474580765,0.37767041474580765,18,1620,0,0,0,0,0,0,0,0,0,0,2.113514106720686,2.113514106720686,5,450,0,0,0,0,0,0,0,0,0,0,0.43998071923851967,0.43998071923851967,10,900,0,0,0,0,0,0,0,0,0,0,0.5031795985996723,0.5031795985996723
637,Hugo Lloris,3,270,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,0,0,11,908,0,0,0,0,0,0,0,0,0,0,0.38182638213038445,0.38182638213038445,5,368,0,0,0,0,0,0,0,0,0,0,0.07109328359365463,0.07109328359365463,10,818,0,0,0,0,0,0,0,0,0,0,0.32546795904636383,0.32546795904636383
638,Kyle Walker,3,270,0,0.01175789162516594,0,0.20827142149209976,1,2,1,0,DEF,Manchester City,0,0.01175789162516594,1.6354065239429474,1.5470416098833084,21,1815,1,1.2933320086449385,2,1.2840477656573057,13,12,4,0,1,1.2933320086449385,12.803506724536419,11.252673119306564,5,450,0,0.03223254717886448,0,0.20827142149209976,2,2,1,0,0,0.03223254717886448,2.5542819276452065,2.4659170135855675,10,900,0,0.05416521243751049,0,0.377553379163146,3,5,2,0,0,0.05416521243751049,4.681748040020466,4.486450843513012
640,Jan Vertonghen,3,167,0,0,0,0,0,0,0,0,DEF,Tottenham,0,0,0.26110973954200745,0.26110973954200745,18,1463,1,0.6045444551855326,1,1.017921805381775,3,3,2,0,1,0.6045444551855326,3.4167407769709826,2.796558441594243,5,347,0,0.5817693471908569,0,0,2,0,1,0,0,0.5817693471908569,0.49445418268442154,0.49445418268442154,10,743,1,0.6045444551855326,1,1.017921805381775,3,3,1,0,1,0.6045444551855326,1.5361877996474504,0.916005464270711
641,Danny Rose,3,252,0,0,0,0.02512127161026001,0,1,1,0,DEF,Newcastle United,0,0,0.6404562890529633,0.6404562890529633,16,1156,0,0.08819849416613579,0,0.7012263629585505,2,12,6,0,0,0.08819849416613579,2.349434709176421,2.040437060408294,5,333,0,0,0,0.02512127161026001,0,1,1,0,0,0,0.690452441573143,0.690452441573143,10,628,0,0.07020454108715057,0,0.08239198103547096,1,4,3,0,0,0.07020454108715057,1.0921929627656937,1.0219884188845754
643,Eric Dier,3,155,0,0,1,0.06980634480714798,0,1,0,0,DEF,Tottenham,0,0,0.6321325339376926,0.6321325339376926,13,799,0,0.8459794521331787,2,0.22150183282792568,4,6,4,0,0,0.8459794521331787,4.563549431972206,3.665438834577799,5,200,0,0,1,0.06980634480714798,0,1,0,0,0,0,0.8339758403599262,0.8339758403599262,10,610,0,0.500153660774231,2,0.2068697577342391,3,5,2,0,0,0.500153660774231,4.021151307970285,3.483498577028513
644,Erik Lamela,3,105,0,0.1808146983385086,0,0,3,0,0,0,MID,Tottenham,0,0.1808146983385086,0.2684142179787159,0.19732092693448067,16,850,2,1.721311803907156,1,0.916356636211276,23,15,2,0,2,1.721311803907156,4.728099130094051,2.8312292397022247,5,213,0,0.6608522608876228,0,0.04399632662534714,10,1,0,0,0,0.6608522608876228,0.9125162027776241,0.31738903746008873,10,375,0,0.864570863544941,0,0.4142749346792698,14,6,0,0,0,0.864570863544941,1.4464694745838642,0.5345675572752953
